time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
0.0050,0.0831,0.9762,0.3577,0.0
0.0570,0.0919,0.9430,0.3196,0.0
0.0580,0.0919,0.9430,0.3196,0.0
0.1040,0.0919,0.9430,0.3196,0.0
0.1080,-0.0322,0.9880,0.3909,0.0
0.1550,-0.0322,0.9880,0.3909,0.0
0.1670,-0.0322,0.9880,0.3909,0.0
0.1800,0.1075,0.9166,0.3274,0.0
0.2060,0.1075,0.9166,0.3274,0.0
0.2480,0.0743,0.9557,0.3831,0.0
0.2560,0.0743,0.9557,0.3831,0.0
0.3060,0.0743,0.9557,0.3831,0.0
0.3190,0.0371,0.9577,0.3244,0.0
0.3560,0.0371,0.9577,0.3244,0.0
0.3670,0.0371,0.9577,0.3244,0.0
0.3880,-0.0068,0.9460,0.3420,0.0
0.4070,-0.0068,0.9460,0.3420,0.0
0.4590,-0.0098,0.9616,0.4007,0.0
0.4630,-0.0098,0.9616,0.4007,0.0
0.5310,0.0459,0.9557,0.3889,0.0
0.5570,0.0459,0.9557,0.3889,0.0
0.5670,0.0459,0.9557,0.3889,0.0
0.5980,0.0625,0.9616,0.4085,0.0
0.6070,0.0625,0.9616,0.4085,0.0
0.6570,0.0625,0.9616,0.4085,0.0
0.6680,0.0831,0.9792,0.3968,0.0
0.7070,0.0831,0.9792,0.3968,0.0
0.7380,0.0684,0.9772,0.3489,0.0
0.7570,0.0684,0.9772,0.3489,0.0
0.7670,0.0684,0.9772,0.3489,0.0
0.8080,0.0684,0.9772,0.3489,0.0
0.8080,0.0293,0.9743,0.3645,0.0
0.8570,0.0293,0.9743,0.3645,0.0
0.8780,0.0166,0.9987,0.3498,0.0
0.9070,0.0166,0.9987,0.3498,0.0
0.9480,0.0831,0.9811,0.2599,0.0
0.9570,0.0831,0.9811,0.2599,0.0
0.9670,0.0831,0.9811,0.2599,0.0
1.0070,0.0831,0.9811,0.2599,0.0
1.0180,0.1212,0.9831,0.2365,0.0
1.0670,0.1212,0.9831,0.2365,0.0
1.0880,0.0498,0.9450,0.2130,0.0
1.1080,0.0498,0.9450,0.2130,0.0
1.1600,0.2228,0.9811,0.0635,0.0
1.1600,0.2228,0.9811,0.0635,0.0
1.1670,0.2228,0.9811,0.0635,0.0
1.2080,0.2228,0.9811,0.0635,0.0
1.2280,0.1857,0.9166,0.0508,0.0
1.2580,0.1857,0.9166,0.0508,0.0
1.2980,0.4036,0.8551,-0.1182,0.0
1.3080,0.4036,0.8551,-0.1182,0.0
1.3570,0.4036,0.8551,-0.1182,0.0
1.3760,0.4036,0.8551,-0.1182,0.0
1.3770,0.3665,0.8306,-0.0137,0.0
1.4100,0.3665,0.8306,-0.0137,0.0
1.4380,0.4417,0.8795,-0.0264,0.0
1.4590,0.4417,0.8795,-0.0264,0.0
1.5090,0.6655,0.6811,-0.1915,0.0
1.5090,0.6655,0.6811,-0.1915,0.0
1.5590,0.6655,0.6811,-0.1915,0.0
1.5670,0.6655,0.6811,-0.1915,0.0
1.5780,0.6088,0.7007,-0.2599,0.0
1.6090,0.6088,0.7007,-0.2599,0.0
1.6480,0.5218,0.7544,0.0381,0.0
1.6590,0.5218,0.7544,0.0381,0.0
1.7090,0.5218,0.7544,0.0381,0.0
1.7180,0.6284,0.5971,-0.2101,0.0
1.7580,0.6284,0.5971,-0.2101,0.0
1.7670,0.6284,0.5971,-0.2101,0.0
1.7880,0.5297,0.5756,-0.2189,0.0
1.8090,0.5297,0.5756,-0.2189,0.0
1.8580,0.6743,0.3889,0.0801,0.0
1.8620,0.6743,0.3889,0.0801,0.0
1.9100,0.6743,0.3889,0.0801,0.0
1.9280,0.5766,0.2384,-0.0772,0.0
1.9600,0.5766,0.2384,-0.0772,0.0
1.9670,0.5766,0.2384,-0.0772,0.0
1.9980,0.8023,0.0909,-0.2179,0.0
2.0090,0.8023,0.0909,-0.2179,0.0
2.0600,0.8023,0.0909,-0.2179,0.0
2.0680,0.6459,-0.1026,-0.1720,0.0
2.1110,0.6459,-0.1026,-0.1720,0.0
2.1380,0.4525,-0.1779,-0.6880,0.0
2.1610,0.4525,-0.1779,-0.6880,0.0
2.1670,0.4525,-0.1779,-0.6880,3.57550048828125
2.2080,0.9528,-0.5951,-0.8052,3.57550048828125
2.3090,0.9528,-0.5951,-0.8052,3.57550048828125
2.3090,0.9528,-0.5951,-0.8052,3.57550048828125
2.3090,0.9108,-0.4681,-0.7652,3.57550048828125
2.3130,0.9108,-0.4681,-0.7652,3.57550048828125
2.3470,0.7261,-0.4915,-0.6987,3.57550048828125
2.3600,0.7261,-0.4915,-0.6987,3.57550048828125
2.3660,0.7261,-0.4915,-0.6987,19.044452667236328
2.4110,0.7261,-0.4915,-0.6987,19.044452667236328
2.4940,0.4349,-0.4779,-0.5805,19.044452667236328
2.4940,0.4349,-0.4779,-0.5805,19.044452667236328
2.4940,0.4378,-0.6264,-0.6117,19.044452667236328
2.5120,0.4378,-0.6264,-0.6117,19.044452667236328
2.5590,0.3108,-0.6303,-0.5130,19.044452667236328
2.5630,0.3108,-0.6303,-0.5130,19.044452667236328
2.5670,0.3108,-0.6303,-0.5130,152.21034240722656
2.6190,0.3108,-0.6303,-0.5130,152.21034240722656
2.6290,0.3020,-0.6772,-0.6469,152.21034240722656
2.6980,0.0997,-0.8199,-0.5121,152.21034240722656
2.7130,0.0997,-0.8199,-0.5121,152.21034240722656
2.7630,0.0997,-0.8199,-0.5121,152.21034240722656
2.7680,0.0997,-0.8199,-0.5121,30.2175235748291
2.7680,-0.0743,-0.9968,-0.1280,30.2175235748291
2.8120,-0.0743,-0.9968,-0.1280,30.2175235748291
2.8380,0.0655,-1.1590,-0.2101,30.2175235748291
2.8630,0.0655,-1.1590,-0.2101,30.2175235748291
2.9080,0.0225,-1.3261,-0.2023,30.2175235748291
2.9140,0.0225,-1.3261,-0.2023,30.2175235748291
2.9640,0.0225,-1.3261,-0.2023,30.2175235748291
2.9680,0.0225,-1.3261,-0.2023,57.422821044921875
2.9780,0.1368,-1.3056,-0.2932,57.422821044921875
3.0140,0.1368,-1.3056,-0.2932,57.422821044921875
3.0480,-0.0264,-1.2841,-0.2199,57.422821044921875
3.0640,-0.0264,-1.2841,-0.2199,57.422821044921875
3.1140,-0.0264,-1.2841,-0.2199,57.422821044921875
3.1180,0.0440,-1.1805,-0.2248,57.422821044921875
3.1690,0.0440,-1.1805,-0.2248,57.422821044921875
3.1690,0.0440,-1.1805,-0.2248,4.493000030517578
3.1880,0.0352,-1.1570,-0.2590,4.493000030517578
3.2130,0.0352,-1.1570,-0.2590,4.493000030517578
3.2580,0.0997,-1.1903,-0.2717,4.493000030517578
3.2640,0.0997,-1.1903,-0.2717,4.493000030517578
3.3140,0.0997,-1.1903,-0.2717,4.493000030517578
3.3280,-0.0166,-1.1072,-0.2062,4.493000030517578
3.3640,-0.0166,-1.1072,-0.2062,4.493000030517578
3.3700,-0.0166,-1.1072,-0.2062,0.0
3.3990,-0.0244,-1.1121,-0.1231,0.0
3.4140,-0.0244,-1.1121,-0.1231,0.0
3.4630,-0.0244,-1.1121,-0.1231,0.0
3.4680,0.0068,-0.8824,-0.0831,0.0
3.5210,0.0068,-0.8824,-0.0831,0.0
3.5380,-0.0743,-0.9909,0.0000,0.0
3.5660,-0.0743,-0.9909,0.0000,0.0
3.5690,-0.0743,-0.9909,0.0000,0.0
3.6080,-0.0098,-1.1385,-0.0420,0.0
3.6150,-0.0098,-1.1385,-0.0420,0.0
3.6650,-0.0098,-1.1385,-0.0420,0.0
3.6820,0.0860,-1.0222,-0.0606,0.0
3.7170,0.0860,-1.0222,-0.0606,0.0
3.7480,-0.1397,-0.9860,0.0332,0.0
3.7680,-0.1397,-0.9860,0.0332,0.0
3.7680,-0.1397,-0.9860,0.0332,0.0
3.8160,-0.1397,-0.9860,0.0332,0.0
3.8210,-0.0645,-0.8492,-0.0137,0.0
3.8660,-0.0645,-0.8492,-0.0137,0.0
3.8880,-0.0039,-1.0554,-0.0352,0.0
3.9160,-0.0039,-1.0554,-0.0352,0.0
3.9580,0.0088,-1.0847,-0.0410,0.0
3.9670,0.0088,-1.0847,-0.0410,0.0
3.9700,0.0088,-1.0847,-0.0410,224.71044921875
4.0160,0.0088,-1.0847,-0.0410,224.71044921875
4.0310,-0.1026,-1.0564,-0.0088,224.71044921875
4.0660,-0.1026,-1.0564,-0.0088,224.71044921875
4.0980,-0.0625,-1.0701,-0.0332,224.71044921875
4.1160,-0.0625,-1.0701,-0.0332,224.71044921875
4.1670,-0.0625,-1.0701,-0.0332,224.71044921875
4.1680,-0.0518,-1.0114,-0.0371,224.71044921875
4.1690,-0.0518,-1.0114,-0.0371,253.74293518066406
4.2160,-0.0518,-1.0114,-0.0371,253.74293518066406
4.2380,-0.0117,-0.9938,-0.0625,253.74293518066406
4.2660,-0.0117,-0.9938,-0.0625,253.74293518066406
4.3080,-0.0322,-0.9802,-0.0704,253.74293518066406
4.3160,-0.0322,-0.9802,-0.0704,253.74293518066406
4.3670,-0.0322,-0.9802,-0.0704,253.74293518066406
4.3710,-0.0322,-0.9802,-0.0704,237.61178588867188
4.3780,-0.0068,-0.9880,-0.1055,237.61178588867188
4.4160,-0.0068,-0.9880,-0.1055,237.61178588867188
4.4480,-0.0313,-0.9958,-0.1192,237.61178588867188
4.4660,-0.0313,-0.9958,-0.1192,237.61178588867188
4.5170,-0.0313,-0.9958,-0.1192,237.61178588867188
4.5180,-0.0704,-0.9831,-0.1104,237.61178588867188
4.5670,-0.0704,-0.9831,-0.1104,237.61178588867188
4.5710,-0.0704,-0.9831,-0.1104,226.32293701171875
4.5880,-0.0264,-0.9977,-0.1251,226.32293701171875
4.6160,-0.0264,-0.9977,-0.1251,226.32293701171875
4.6580,0.0870,-1.0378,-0.1202,226.32293701171875
4.6660,0.0870,-1.0378,-0.1202,226.32293701171875
4.7160,0.0870,-1.0378,-0.1202,226.32293701171875
4.7280,0.2404,-1.0593,-0.1339,226.32293701171875
4.7670,0.2404,-1.0593,-0.1339,226.32293701171875
4.9200,0.2404,-1.0593,-0.1339,229.54806518554688
4.9200,0.3020,-1.0857,-0.1094,229.54806518554688
4.9210,0.3020,-1.0857,-0.1094,229.54806518554688
4.9210,0.3020,-1.0857,-0.1094,229.54806518554688
4.9210,0.3665,-1.0877,-0.1593,229.54806518554688
4.9210,0.3665,-1.0877,-0.1593,229.54806518554688
4.9380,0.3938,-1.1189,-0.1827,229.54806518554688
4.9660,0.3938,-1.1189,-0.1827,229.54806518554688
4.9690,0.3938,-1.1189,-0.1827,49.41342544555664
5.1190,0.3899,-1.1639,-0.2570,49.41342544555664
5.1200,0.3899,-1.1639,-0.2570,49.41342544555664
5.1200,0.3899,-1.1639,-0.2570,49.41342544555664
5.1200,0.4319,-1.2235,-0.1417,49.41342544555664
5.1200,0.4319,-1.2235,-0.1417,49.41342544555664
5.1470,0.3313,-1.2333,-0.0674,49.41342544555664
5.1670,0.3313,-1.2333,-0.0674,49.41342544555664
5.1700,0.3313,-1.2333,-0.0674,10.445135116577148
5.2180,-0.0068,-1.1004,-0.0537,10.445135116577148
5.2190,-0.0068,-1.1004,-0.0537,10.445135116577148
5.2670,-0.0068,-1.1004,-0.0537,10.445135116577148
5.2880,-0.0889,-0.9372,-0.0723,10.445135116577148
5.3170,-0.0889,-0.9372,-0.0723,10.445135116577148
5.3580,-0.2267,-0.7231,-0.1349,10.445135116577148
5.3720,-0.2267,-0.7231,-0.1349,10.445135116577148
5.3720,-0.2267,-0.7231,-0.1349,14.264449119567871
5.4280,-0.2042,-0.7007,-0.1739,14.264449119567871
5.4670,-0.2042,-0.7007,-0.1739,14.264449119567871
5.4980,-0.1857,-0.8043,-0.1681,14.264449119567871
5.5180,-0.1857,-0.8043,-0.1681,14.264449119567871
5.5680,-0.1857,-0.8043,-0.1681,14.264449119567871
5.5690,-0.1573,-1.0789,-0.1505,14.264449119567871
5.5690,-0.1573,-1.0789,-0.1505,14.264449119567871
5.6180,-0.1573,-1.0789,-0.1505,14.264449119567871
5.6380,-0.2316,-1.1795,-0.1466,14.264449119567871
5.6690,-0.2316,-1.1795,-0.1466,14.264449119567871
5.7080,-0.0547,-1.5587,-0.3088,14.264449119567871
5.7190,-0.0547,-1.5587,-0.3088,14.264449119567871
5.7670,-0.0547,-1.5587,-0.3088,6.81752347946167
5.7700,-0.0547,-1.5587,-0.3088,6.81752347946167
5.7780,-0.2648,-1.6974,-0.2355,6.81752347946167
5.8190,-0.2648,-1.6974,-0.2355,6.81752347946167
5.8480,-0.5785,-1.8303,-0.2375,6.81752347946167
5.8680,-0.5785,-1.8303,-0.2375,6.81752347946167
5.9190,0.1827,-1.6476,-0.6606,6.81752347946167
5.9190,0.1827,-1.6476,-0.6606,6.81752347946167
5.9670,0.1827,-1.6476,-0.6606,4.493000030517578
5.9700,0.1827,-1.6476,-0.6606,4.493000030517578
5.9880,-0.1163,-1.5372,-0.3401,4.493000030517578
6.0200,-0.1163,-1.5372,-0.3401,4.493000030517578
6.0580,0.1114,-1.1434,-0.1437,4.493000030517578
6.0700,0.1114,-1.1434,-0.1437,4.493000030517578
6.1200,0.1114,-1.1434,-0.1437,4.493000030517578
6.1280,0.2345,-0.8062,-0.0899,4.493000030517578
6.1670,0.2345,-0.8062,-0.0899,27.02290153503418
6.1700,0.2345,-0.8062,-0.0899,27.02290153503418
6.1980,0.0684,-0.7857,0.0616,27.02290153503418
6.2200,0.0684,-0.7857,0.0616,27.02290153503418
6.2680,0.2394,-0.7642,0.0205,27.02290153503418
6.2720,0.2394,-0.7642,0.0205,27.02290153503418
6.3210,0.2394,-0.7642,0.0205,27.02290153503418
6.3380,0.0391,-0.7564,0.0655,27.02290153503418
6.3670,0.0391,-0.7564,0.0655,27.02290153503418
6.3710,0.0391,-0.7564,0.0655,27.02290153503418
6.4080,0.1524,-0.9313,-0.0371,27.02290153503418
6.4210,0.1524,-0.9313,-0.0371,27.02290153503418
6.4710,0.1524,-0.9313,-0.0371,27.02290153503418
6.4780,-0.0186,-1.3183,-0.0870,27.02290153503418
6.5210,-0.0186,-1.3183,-0.0870,27.02290153503418
6.5480,0.1456,-1.6241,-0.2981,27.02290153503418
6.5670,0.1456,-1.6241,-0.2981,0.0
6.5710,0.1456,-1.6241,-0.2981,0.0
6.6180,-0.0518,-2.0004,-0.2981,0.0
6.6210,-0.0518,-2.0004,-0.2981,0.0
6.6710,-0.0518,-2.0004,-0.2981,0.0
6.6890,-0.0352,-1.9564,-0.3176,0.0
6.7220,-0.0352,-1.9564,-0.3176,0.0
6.7580,-0.1319,-1.9887,-0.3332,0.0
6.7670,-0.1319,-1.9887,-0.3332,0.0
6.7720,-0.1319,-1.9887,-0.3332,0.0
6.8220,-0.1319,-1.9887,-0.3332,0.0
6.8280,-0.3909,-1.5684,-0.2775,0.0
6.8730,-0.3909,-1.5684,-0.2775,0.0
6.9140,-0.3166,-1.1375,-0.2453,0.0
6.9250,-0.3166,-1.1375,-0.2453,0.0
6.9680,-0.3166,-1.1375,-0.2453,30.2175235748291
6.9680,-0.4085,-0.7681,-0.1798,30.2175235748291
7.0220,-0.4085,-0.7681,-0.1798,30.2175235748291
7.0380,-0.3899,-0.6196,-0.1251,30.2175235748291
7.0720,-0.3899,-0.6196,-0.1251,30.2175235748291
7.1080,-0.3225,-0.6010,-0.0997,30.2175235748291
7.1210,-0.3225,-0.6010,-0.0997,30.2175235748291
7.1670,-0.3225,-0.6010,-0.0997,25.426227569580078
7.1720,-0.3225,-0.6010,-0.0997,25.426227569580078
7.1780,-0.3029,-0.8551,-0.0665,25.426227569580078
7.2230,-0.3029,-0.8551,-0.0665,25.426227569580078
7.2480,-0.3479,-1.1854,-0.1046,25.426227569580078
7.2730,-0.3479,-1.1854,-0.1046,25.426227569580078
7.3180,-0.3938,-1.5792,-0.1495,25.426227569580078
7.3230,-0.3938,-1.5792,-0.1495,25.426227569580078
7.3670,-0.3938,-1.5792,-0.1495,10.278593063354492
7.3730,-0.3938,-1.5792,-0.1495,10.278593063354492
7.5310,-0.3098,-1.9505,-0.2267,10.278593063354492
7.5310,-0.3098,-1.9505,-0.2267,10.278593063354492
7.5320,-0.2140,-2.0004,-0.3137,10.278593063354492
7.5320,-0.2140,-2.0004,-0.3137,10.278593063354492
7.5320,-0.2140,-2.0004,-0.3137,10.278593063354492
7.5320,-0.2404,-2.0004,-0.4818,10.278593063354492
7.5660,-0.2404,-2.0004,-0.4818,3.57550048828125
7.5740,-0.2404,-2.0004,-0.4818,3.57550048828125
7.7230,0.1309,-1.8733,-0.3704,3.57550048828125
7.7230,0.1309,-1.8733,-0.3704,3.57550048828125
7.7230,0.1652,-1.3925,-0.1515,3.57550048828125
7.7230,0.1652,-1.3925,-0.1515,3.57550048828125
7.7240,0.1652,-1.3925,-0.1515,3.57550048828125
7.7370,0.3723,-1.1013,-0.1368,3.57550048828125
7.7670,0.3723,-1.1013,-0.1368,30.2175235748291
7.7730,0.3723,-1.1013,-0.1368,30.2175235748291
7.8070,0.3684,-0.7583,-0.1222,30.2175235748291
7.8230,0.3684,-0.7583,-0.1222,30.2175235748291
7.8740,0.3684,-0.7583,-0.1222,30.2175235748291
7.8770,0.3264,-0.5267,-0.1007,30.2175235748291
7.9240,0.3264,-0.5267,-0.1007,30.2175235748291
7.9480,0.2433,-0.6147,-0.0645,30.2175235748291
7.9670,0.2433,-0.6147,-0.0645,13.186033248901367
7.9740,0.2433,-0.6147,-0.0645,13.186033248901367
8.0180,0.2511,-0.8473,-0.0557,13.186033248901367
8.0240,0.2511,-0.8473,-0.0557,13.186033248901367
8.0740,0.2511,-0.8473,-0.0557,13.186033248901367
8.0880,0.1104,-1.2303,-0.1036,13.186033248901367
8.1230,0.1104,-1.2303,-0.1036,13.186033248901367
8.1580,0.0508,-1.6877,-0.2277,13.186033248901367
8.1670,0.0508,-1.6877,-0.2277,22.23428726196289
8.1740,0.0508,-1.6877,-0.2277,22.23428726196289
8.2290,0.0508,-1.6877,-0.2277,22.23428726196289
8.2300,-0.0792,-2.0004,-0.2902,22.23428726196289
8.2750,-0.0792,-2.0004,-0.2902,22.23428726196289
8.2980,-0.1876,-2.0004,-0.4779,22.23428726196289
8.3250,-0.1876,-2.0004,-0.4779,22.23428726196289
8.3680,-0.1876,-2.0004,-0.4779,152.21034240722656
8.3680,-0.2766,-2.0004,-0.3645,152.21034240722656
