time,AccelerometerX,AccelerometerY,AccelerometerZ,Light
15.8370,0.1974,-1.5978,-0.2775,17.812145233154297
15.8580,0.2023,-1.1600,-0.1681,17.812145233154297
15.8870,0.2023,-1.1600,-0.1681,17.812145233154297
15.9280,0.3860,-0.7847,-0.0840,17.812145233154297
15.9370,0.3860,-0.7847,-0.0840,17.812145233154297
15.9670,0.3860,-0.7847,-0.0840,18.998804092407227
15.9870,0.3860,-0.7847,-0.0840,18.998804092407227
15.9980,0.3029,-0.6430,-0.0215,18.998804092407227
16.0370,0.3029,-0.6430,-0.0215,18.998804092407227
16.0680,0.3401,-0.6850,-0.0362,18.998804092407227
16.0870,0.3401,-0.6850,-0.0362,18.998804092407227
16.1390,0.1769,-0.8521,0.0107,18.998804092407227
16.1390,0.1769,-0.8521,0.0107,18.998804092407227
16.1670,0.1769,-0.8521,0.0107,33.4136962890625
16.1870,0.1769,-0.8521,0.0107,33.4136962890625
16.2080,0.1720,-1.2792,-0.0401,33.4136962890625
16.2390,0.1720,-1.2792,-0.0401,33.4136962890625
16.2780,0.2384,-1.5636,-0.1446,33.4136962890625
16.2870,0.2384,-1.5636,-0.1446,33.4136962890625
16.3370,0.2384,-1.5636,-0.1446,33.4136962890625
16.3480,0.0479,-2.0004,-0.2169,33.4136962890625
16.3670,0.0479,-2.0004,-0.2169,4.493000030517578
16.3870,0.0479,-2.0004,-0.2169,4.493000030517578
16.4180,-0.0938,-2.0004,-0.1915,4.493000030517578
16.4370,-0.0938,-2.0004,-0.1915,4.493000030517578
16.4880,-0.0938,-2.0004,-0.1915,4.493000030517578
16.4880,-0.1867,-2.0004,-0.2746,4.493000030517578
16.5370,-0.1867,-2.0004,-0.2746,4.493000030517578
16.5580,-0.2775,-1.9369,-0.2551,4.493000030517578
16.5670,-0.2775,-1.9369,-0.2551,16.445241928100586
16.5870,-0.2775,-1.9369,-0.2551,16.445241928100586
16.6280,-0.2844,-1.6173,-0.2521,16.445241928100586
16.6370,-0.2844,-1.6173,-0.2521,16.445241928100586
16.6890,-0.2844,-1.6173,-0.2521,16.445241928100586
16.6980,-0.4134,-0.9616,-0.2189,16.445241928100586
16.7370,-0.4134,-0.9616,-0.2189,16.445241928100586
16.7680,-0.4134,-0.9616,-0.2189,12.931991577148438
16.7690,-0.4368,-0.6020,-0.1876,12.931991577148438
16.7870,-0.4368,-0.6020,-0.1876,12.931991577148438
16.8380,-0.4368,-0.6020,-0.1876,12.931991577148438
16.8380,-0.2443,-0.5150,-0.1573,12.931991577148438
16.8910,-0.2443,-0.5150,-0.1573,12.931991577148438
16.9080,-0.3049,-0.5678,-0.0889,12.931991577148438
16.9670,-0.3049,-0.5678,-0.0889,23.830013275146484
16.9780,-0.2726,-0.7681,-0.0547,23.830013275146484
16.9880,-0.2726,-0.7681,-0.0547,23.830013275146484
17.0380,-0.2726,-0.7681,-0.0547,23.830013275146484
17.0480,-0.4251,-1.3007,-0.0596,23.830013275146484
17.0890,-0.4251,-1.3007,-0.0596,23.830013275146484
17.1180,-0.4241,-1.8059,-0.1153,23.830013275146484
17.1380,-0.4241,-1.8059,-0.1153,23.830013275146484
17.1670,-0.4241,-1.8059,-0.1153,9.71464729309082
17.1890,-0.3498,-2.0004,-0.2384,9.71464729309082
17.1890,-0.3498,-2.0004,-0.2384,9.71464729309082
17.2390,-0.3498,-2.0004,-0.2384,9.71464729309082
17.2580,-0.4075,-2.0004,-0.3010,9.71464729309082
17.2890,-0.4075,-2.0004,-0.3010,9.71464729309082
17.3280,0.1524,-2.0004,-0.4446,9.71464729309082
17.3390,0.1524,-2.0004,-0.4446,9.71464729309082
17.3670,0.1524,-2.0004,-0.4446,22.367229461669922
17.3890,0.1524,-2.0004,-0.4446,22.367229461669922
17.3980,0.0391,-1.7883,-0.2404,22.367229461669922
17.4390,0.0391,-1.7883,-0.2404,22.367229461669922
17.4680,0.3968,-1.3466,-0.3088,22.367229461669922
17.4890,0.3968,-1.3466,-0.3088,22.367229461669922
17.5390,0.2160,-0.9557,-0.1906,22.367229461669922
17.5390,0.2160,-0.9557,-0.1906,22.367229461669922
17.5670,0.2160,-0.9557,-0.1906,20.174835205078125
17.5890,0.2160,-0.9557,-0.1906,20.174835205078125
17.6080,0.4339,-0.7202,-0.2502,20.174835205078125
17.6390,0.4339,-0.7202,-0.2502,20.174835205078125
17.6780,0.3880,-0.5746,-0.1954,20.174835205078125
17.6890,0.3880,-0.5746,-0.1954,20.174835205078125
17.7390,0.3880,-0.5746,-0.1954,20.174835205078125
17.8980,0.3186,-0.6772,-0.1222,20.174835205078125
17.8980,0.3186,-0.6772,-0.1222,18.839982986450195
17.8990,0.3186,-0.6772,-0.1222,18.839982986450195
17.8990,0.1153,-1.1736,-0.0801,18.839982986450195
17.8990,0.1153,-1.1736,-0.0801,18.839982986450195
17.8990,0.0068,-1.4326,-0.1642,18.839982986450195
17.8990,0.0068,-1.4326,-0.1642,18.839982986450195
17.9400,0.0068,-1.4326,-0.1642,18.839982986450195
18.0850,-0.2169,-1.8391,-0.1886,18.839982986450195
18.0850,-0.2169,-1.8391,-0.1886,36.611270904541016
18.0850,-0.2169,-1.8391,-0.1886,36.611270904541016
18.0850,-0.4613,-1.6417,-0.2443,36.611270904541016
18.0860,-0.4613,-1.6417,-0.2443,36.611270904541016
18.0940,-0.4613,-1.6417,-0.2443,36.611270904541016
18.0980,-0.3772,-1.6134,-0.3440,36.611270904541016
18.1400,-0.3772,-1.6134,-0.3440,36.611270904541016
18.1700,-0.5316,-1.4219,-0.2971,36.611270904541016
18.1700,-0.5316,-1.4219,-0.2971,99.14246368408203
18.1900,-0.5316,-1.4219,-0.2971,99.14246368408203
18.2400,-0.5170,-1.1756,-0.3293,99.14246368408203
18.2410,-0.5170,-1.1756,-0.3293,99.14246368408203
18.2900,-0.5170,-1.1756,-0.3293,99.14246368408203
18.3080,-0.4573,-0.9968,-0.3127,99.14246368408203
18.3420,-0.4573,-0.9968,-0.3127,99.14246368408203
18.3670,-0.4573,-0.9968,-0.3127,9.84256362915039
18.3780,-0.3420,-0.9430,-0.2199,9.84256362915039
18.3890,-0.3420,-0.9430,-0.2199,9.84256362915039
18.4400,-0.3420,-0.9430,-0.2199,9.84256362915039
18.4480,-0.2619,-0.8863,-0.1192,9.84256362915039
18.4900,-0.2619,-0.8863,-0.1192,9.84256362915039
18.5180,-0.0909,-0.9655,-0.1094,9.84256362915039
18.5400,-0.0909,-0.9655,-0.1094,9.84256362915039
18.5670,-0.0909,-0.9655,-0.1094,3.57550048828125
18.5880,-0.0674,-1.0017,-0.1720,3.57550048828125
18.5920,-0.0674,-1.0017,-0.1720,3.57550048828125
18.6400,-0.0674,-1.0017,-0.1720,3.57550048828125
18.6580,-0.0596,-1.0574,-0.1808,3.57550048828125
18.6900,-0.0596,-1.0574,-0.1808,3.57550048828125
18.7280,0.0537,-1.1140,-0.2042,3.57550048828125
18.7400,0.0537,-1.1140,-0.2042,3.57550048828125
18.7670,0.0537,-1.1140,-0.2042,28.62000846862793
18.7900,0.0537,-1.1140,-0.2042,28.62000846862793
18.7980,0.1818,-1.0935,-0.2316,28.62000846862793
18.8410,0.1818,-1.0935,-0.2316,28.62000846862793
18.8680,0.1134,-1.0427,-0.2179,28.62000846862793
18.8910,0.1134,-1.0427,-0.2179,28.62000846862793
18.9380,0.1407,-1.0300,-0.2081,28.62000846862793
18.9410,0.1407,-1.0300,-0.2081,28.62000846862793
18.9670,0.1407,-1.0300,-0.2081,494.5409851074219
18.9910,0.1407,-1.0300,-0.2081,494.5409851074219
19.0080,0.1046,-1.0183,-0.1710,494.5409851074219
19.0410,0.1046,-1.0183,-0.1710,494.5409851074219
19.0780,0.1114,-1.0124,-0.1720,494.5409851074219
19.0910,0.1114,-1.0124,-0.1720,494.5409851074219
19.1410,0.1114,-1.0124,-0.1720,494.5409851074219
19.1480,0.0235,-1.0271,-0.1290,494.5409851074219
19.1670,0.0235,-1.0271,-0.1290,79.87452697753906
19.1900,0.0235,-1.0271,-0.1290,79.87452697753906
19.2180,-0.0195,-1.0212,-0.1358,79.87452697753906
19.2410,-0.0195,-1.0212,-0.1358,79.87452697753906
19.2880,-0.0567,-0.9723,-0.1446,79.87452697753906
19.2920,-0.0567,-0.9723,-0.1446,79.87452697753906
19.3420,-0.0567,-0.9723,-0.1446,79.87452697753906
19.3580,0.0059,-1.0173,-0.1661,79.87452697753906
19.3670,0.0059,-1.0173,-0.1661,84.689697265625
19.3920,0.0059,-1.0173,-0.1661,84.689697265625
19.4280,-0.0235,-1.0046,-0.1261,84.689697265625
19.4420,-0.0235,-1.0046,-0.1261,84.689697265625
19.4920,-0.0235,-1.0046,-0.1261,84.689697265625
19.4980,-0.0352,-1.0036,-0.1046,84.689697265625
19.5420,-0.0352,-1.0036,-0.1046,84.689697265625
19.5680,-0.0352,-1.0036,-0.1046,342.54150390625
19.5680,-0.0283,-1.0085,-0.1094,342.54150390625
19.5910,-0.0283,-1.0085,-0.1094,342.54150390625
19.6380,-0.0430,-1.0280,-0.1036,342.54150390625
19.6420,-0.0430,-1.0280,-0.1036,342.54150390625
19.6930,-0.0430,-1.0280,-0.1036,342.54150390625
19.7080,-0.0215,-1.0222,-0.1446,342.54150390625
19.7430,-0.0215,-1.0222,-0.1446,342.54150390625
19.7670,-0.0215,-1.0222,-0.1446,575.484375
19.7780,-0.1212,-1.0065,-0.1515,575.484375
19.7930,-0.1212,-1.0065,-0.1515,575.484375
19.8430,-0.1212,-1.0065,-0.1515,575.484375
19.8480,-0.0371,-1.0222,-0.1876,575.484375
19.8930,-0.0371,-1.0222,-0.1876,575.484375
19.9180,-0.0352,-0.9762,-0.1945,575.484375
19.9430,-0.0352,-0.9762,-0.1945,575.484375
19.9670,-0.0352,-0.9762,-0.1945,224.71044921875
19.9880,-0.0450,-0.9694,-0.1212,224.71044921875
19.9930,-0.0450,-0.9694,-0.1212,224.71044921875
20.0420,-0.0450,-0.9694,-0.1212,224.71044921875
20.0580,-0.0098,-1.0105,-0.0919,224.71044921875
20.0930,-0.0098,-1.0105,-0.0919,224.71044921875
20.1280,-0.0235,-1.0173,-0.0625,224.71044921875
20.1430,-0.0235,-1.0173,-0.0625,224.71044921875
20.1670,-0.0235,-1.0173,-0.0625,113.60492706298828
20.1930,-0.0235,-1.0173,-0.0625,113.60492706298828
20.1980,-0.0733,-0.9968,-0.0752,113.60492706298828
20.2430,-0.0733,-0.9968,-0.0752,113.60492706298828
20.2680,0.0049,-1.0495,-0.1270,113.60492706298828
20.4300,0.0049,-1.0495,-0.1270,113.60492706298828
20.4300,-0.0244,-1.0202,-0.1397,113.60492706298828
20.4300,-0.0244,-1.0202,-0.1397,113.60492706298828
20.4310,-0.0244,-1.0202,-0.1397,31.815425872802734
20.4310,-0.0244,-1.0202,-0.1397,31.815425872802734
20.4310,-0.0049,-1.0329,-0.1368,31.815425872802734
20.4520,-0.0049,-1.0329,-0.1368,31.815425872802734
20.4770,0.0020,-1.0075,-0.1319,31.815425872802734
20.5910,0.0020,-1.0075,-0.1319,31.815425872802734
20.5920,-0.0186,-1.0603,-0.1143,31.815425872802734
20.5920,-0.0186,-1.0603,-0.1143,9.71464729309082
20.5980,-0.0186,-1.0603,-0.1143,9.71464729309082
20.6240,0.0049,-1.0701,-0.1065,9.71464729309082
20.6440,0.0049,-1.0701,-0.1065,9.71464729309082
20.6880,0.0928,-1.0427,-0.1222,9.71464729309082
20.6940,0.0928,-1.0427,-0.1222,9.71464729309082
20.7440,0.0928,-1.0427,-0.1222,9.71464729309082
20.7580,-0.0792,-1.0437,-0.0401,9.71464729309082
20.7670,-0.0792,-1.0437,-0.0401,8.491242408752441
20.7940,-0.0792,-1.0437,-0.0401,8.491242408752441
20.8280,0.0186,-0.9675,-0.1026,8.491242408752441
20.8440,0.0186,-0.9675,-0.1026,8.491242408752441
20.8940,0.0186,-0.9675,-0.1026,8.491242408752441
20.8980,0.0967,-0.9606,-0.0684,8.491242408752441
20.9430,0.0967,-0.9606,-0.0684,8.491242408752441
20.9680,0.0967,-0.9606,-0.0684,3.57550048828125
20.9680,0.1055,-0.9626,-0.0596,3.57550048828125
20.9940,0.1055,-0.9626,-0.0596,3.57550048828125
21.0380,0.0674,-0.9430,-0.0508,3.57550048828125
21.0450,0.0674,-0.9430,-0.0508,3.57550048828125
21.0960,0.0674,-0.9430,-0.0508,3.57550048828125
21.1080,-0.0567,-0.8942,-0.0156,3.57550048828125
21.1460,-0.0567,-0.8942,-0.0156,3.57550048828125
21.1670,-0.0567,-0.8942,-0.0156,4.493000030517578
21.1780,0.0616,-0.9489,-0.0127,4.493000030517578
21.1960,0.0616,-0.9489,-0.0127,4.493000030517578
21.2460,0.0616,-0.9489,-0.0127,4.493000030517578
21.2500,0.7534,-0.7290,-0.6772,4.493000030517578
21.2960,0.7534,-0.7290,-0.6772,4.493000030517578
21.3180,0.1925,-1.2919,0.1094,4.493000030517578
21.3460,0.1925,-1.2919,0.1094,4.493000030517578
21.3670,0.1925,-1.2919,0.1094,5.411299705505371
21.3880,0.3997,-0.9811,0.1632,5.411299705505371
21.3950,0.3997,-0.9811,0.1632,5.411299705505371
21.4470,0.3997,-0.9811,0.1632,5.411299705505371
21.4580,0.6215,-1.1258,-0.0821,5.411299705505371
21.4970,0.6215,-1.1258,-0.0821,5.411299705505371
21.5280,0.5824,-1.1306,0.2922,5.411299705505371
21.5470,0.5824,-1.1306,0.2922,5.411299705505371
21.5670,0.5824,-1.1306,0.2922,8.171000480651855
21.5990,0.7251,-1.0916,0.3381,8.171000480651855
21.5990,0.7251,-1.0916,0.3381,8.171000480651855
21.6470,0.7251,-1.0916,0.3381,8.171000480651855
21.6680,0.9108,-1.0642,0.0322,8.171000480651855
21.6970,0.9108,-1.0642,0.0322,8.171000480651855
21.7380,0.3968,-0.9948,0.6440,8.171000480651855
21.7470,0.3968,-0.9948,0.6440,8.171000480651855
21.7670,0.3968,-0.9948,0.6440,0.0
21.7970,0.3968,-0.9948,0.6440,0.0
21.8080,0.4642,-0.6274,0.4886,0.0
21.8470,0.4642,-0.6274,0.4886,0.0
21.8780,0.9333,-0.6010,0.2648,0.0
21.9010,0.9333,-0.6010,0.2648,0.0
21.9480,1.2137,-0.3997,0.5912,0.0
21.9670,1.2137,-0.3997,0.5912,0.0
21.9970,1.2137,-0.3997,0.5912,0.0
22.0180,0.5922,-0.2062,0.5834,0.0
22.0470,0.5922,-0.2062,0.5834,0.0
22.0880,0.3792,-0.0283,0.8629,0.0
22.0990,0.3792,-0.0283,0.8629,0.0
22.1470,0.3792,-0.0283,0.8629,0.0
22.1580,0.4837,0.1857,0.6352,0.0
22.1670,0.4837,0.1857,0.6352,0.0
22.1970,0.4837,0.1857,0.6352,0.0
22.2280,0.4026,0.3450,0.6147,0.0
22.2470,0.4026,0.3450,0.6147,0.0
22.2980,0.4026,0.3450,0.6147,0.0
22.2980,0.6010,0.5091,0.4349,0.0
22.3470,0.6010,0.5091,0.4349,0.0
22.3680,0.6010,0.5091,0.4349,0.0
22.3680,0.4270,0.6108,0.4437,0.0
22.3970,0.4270,0.6108,0.4437,0.0
22.4380,0.4388,0.6205,0.4153,0.0
22.4470,0.4388,0.6205,0.4153,0.0
22.4970,0.4388,0.6205,0.4153,0.0
22.5080,0.4818,0.7036,0.2717,0.0
22.5470,0.4818,0.7036,0.2717,0.0
22.5670,0.4818,0.7036,0.2717,0.0
22.5780,0.3205,0.7437,0.3987,0.0
22.5970,0.3205,0.7437,0.3987,0.0
22.6480,0.3205,0.7437,0.3987,0.0
22.6480,0.3381,0.8228,0.3352,0.0
22.6970,0.3381,0.8228,0.3352,0.0
22.7180,0.1642,0.8316,0.4046,0.0
22.7470,0.1642,0.8316,0.4046,0.0
22.7670,0.1642,0.8316,0.4046,0.0
22.7880,0.2209,0.8521,0.3674,0.0
22.7970,0.2209,0.8521,0.3674,0.0
22.8470,0.2209,0.8521,0.3674,0.0
22.8580,0.2179,0.9098,0.3889,0.0
23.0090,0.2179,0.9098,0.3889,0.0
23.0100,0.2033,0.9000,0.3782,0.0
23.0100,0.2033,0.9000,0.3782,0.0
23.0100,0.2033,0.9000,0.3782,0.0
23.0100,0.2033,0.9000,0.3782,0.0
23.0100,0.1691,0.9313,0.3733,0.0
23.0490,0.1691,0.9313,0.3733,0.0
23.0680,0.0322,0.9538,0.3831,0.0
23.1680,0.0322,0.9538,0.3831,0.0
23.1680,0.2042,0.9802,0.2902,0.0
23.1680,0.2042,0.9802,0.2902,0.0
23.1680,0.2042,0.9802,0.2902,0.0
23.1990,0.2042,0.9802,0.2902,0.0
23.2080,0.0362,0.9958,0.4222,0.0
23.2490,0.0362,0.9958,0.4222,0.0
23.2780,0.1007,0.9205,0.3899,0.0
23.2990,0.1007,0.9205,0.3899,0.0
23.3520,0.1544,0.9469,0.3459,0.0
23.3520,0.1544,0.9469,0.3459,0.0
23.3670,0.1544,0.9469,0.3459,0.0
23.4270,0.1603,0.9372,0.3665,0.0
23.4490,0.1603,0.9372,0.3665,0.0
23.4880,0.2081,0.9274,0.3274,0.0
23.4990,0.2081,0.9274,0.3274,0.0
23.5490,0.2081,0.9274,0.3274,0.0
23.5580,0.2081,0.9108,0.4153,0.0
23.5660,0.2081,0.9108,0.4153,0.0
23.5980,0.2081,0.9108,0.4153,0.0
23.6280,-0.1954,1.0202,0.2961,0.0
23.6490,-0.1954,1.0202,0.2961,0.0
23.6980,0.1857,0.9538,0.3313,0.0
23.7000,0.1857,0.9538,0.3313,0.0
23.7490,0.1857,0.9538,0.3313,0.0
23.7670,0.1857,0.9538,0.3313,0.0
23.7670,0.1642,0.9635,0.4065,0.0
23.7990,0.1642,0.9635,0.4065,0.0
